State_Name,District_Name,Crop_Year,Season,Crop,Temperature,humidity,soil moisture, area,Production
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,34,45,52,188804,875107
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,34,55,62,742,147
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,35,50,59,11572,7314
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Arecanut,25,55,55,9,6
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Banana,36,35,45,7427,144648
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Cashewnut,37,40,46,38718,7136
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Coconut ,36,41,50,22664,383806080
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Dry ginger,37,42,55,8,22
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sugarcane,36,40,54,36365,3329761
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sunflower,34,45,52,2118,1721
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sweet potato,34,55,62,1,11
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tobacco,35,50,59,21129,38374
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Turmeric,25,55,55,357,2099
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),36,35,45,5000,18000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,37,40,46,2000,2000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,36,41,50,2000,18000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,37,42,55,254000,825000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,36,40,54,1000,1000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,34,45,52,4000,8000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,34,55,62,4000,12000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,35,50,59,34000,226000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),25,55,55,4000,1000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,36,35,45,192000,814000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,37,40,46,1000,
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sunflower,36,41,50,2000,3000
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,37,42,55,7000,4000
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sugarcane,36,40,54,35000,3331000
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tobacco,34,45,52,22000,47000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,34,55,62,259,124
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),35,50,59,3512,12623
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Dry chillies,25,55,55,40,179
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,36,35,45,2837,3396
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,37,40,46,2919,13626
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),36,41,50,280,110
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,37,42,55,255444,778593
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sesamum,36,40,54,29,6
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,34,45,52,1222,444
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,34,55,62,2311,5385
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,35,50,59,7853,16593
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,25,55,55,499,188
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Jowar,36,35,45,75,354
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,37,40,46,45181,364972
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),36,41,50,2727,1274
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,37,42,55,195014,821789
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,36,40,54,528,95
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,34,45,52,4732,1883
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Arecanut,34,55,62,9,9
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Banana,35,50,59,7334,142470
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Cashewnut,25,55,55,36541,15737
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Coconut ,36,35,45,22435,177186204
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sugarcane,37,40,46,29394,2981148
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sunflower,36,41,50,2340,2368
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sweet potato,37,42,55,42,571
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tapioca,36,40,54,55,683
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tobacco,34,45,52,29053,55748
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Turmeric,34,55,62,106,728
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,35,50,59,894,592
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),25,55,55,2522,8100
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,36,35,45,1350,1496
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Horse-gram,37,40,46,12,8
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Jowar,36,41,50,30,35
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,37,42,55,2213,11196
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),36,40,54,441,78
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,34,45,52,212887,660163
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sesamum,34,55,62,4,1
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Soyabean,35,50,59,5,
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,25,55,55,4654,1373
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Arhar/Tur,36,35,45,231,153
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,37,40,46,1859,3369
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Gram,36,41,50,200,328
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,37,42,55,4840,11882
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,36,40,54,207,129
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Jowar,34,45,52,542,1894
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,34,55,62,44669,311209
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),35,50,59,1935,1279
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rapeseed &Mustard,25,55,55,65,2
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,36,35,45,115690,454893
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,37,40,46,2048,406
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,36,41,50,25236,5779
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Arecanut,37,42,55,9,9
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Banana,36,40,54,7631,219223
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Cashewnut,34,45,52,24633,6182
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Coconut ,34,55,62,20504,289443441
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sugarcane,35,50,59,20329,2027847
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sunflower,25,55,55,4049,3948
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sweet potato,36,35,45,2,26
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tapioca,37,40,46,18,235
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tobacco,36,41,50,29229,56548
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Turmeric,37,42,55,143,891
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,36,40,54,334,169
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),34,45,52,3956,8982
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,34,55,62,1524,1888
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Horse-gram,35,50,59,17,8
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Jowar,25,55,55,50,72
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,36,35,45,1960,11550
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),37,40,46,183,46
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,36,41,50,256147,558800
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sesamum,37,42,55,43,7
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,36,40,54,861,363
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Arhar/Tur,34,45,52,255,129
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,34,55,62,1628,4560
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,35,50,59,4359,10065
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,25,55,55,267,110
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,36,35,45,42722,296106
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),37,40,46,2517,1442
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,36,41,50,200369,931515
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,37,42,55,916,209
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,36,40,54,6121,1616
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Arecanut,34,45,52,20,9
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Banana,34,55,62,8420,212967
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Cashewnut,35,50,59,23379,5700
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Dry ginger,25,55,55,2,19
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Ginger,36,35,45,2,19
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sugarcane,37,40,46,26564,2546933
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sunflower,36,41,50,688,855
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tapioca,37,42,55,83,547
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tobacco,36,40,54,28168,52357
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Turmeric,34,45,52,302,1844
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,34,55,62,141,75
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),35,50,59,5131,11017
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cowpea(Lobia),25,55,55,3,1
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,36,35,45,1657,2318
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Jowar,37,40,46,66,142
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,36,41,50,3171,18579
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),37,42,55,106,62
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,other oilseeds,36,40,54,29025,662844
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,34,45,52,240266,764242
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sesamum,34,55,62,4,1
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,35,50,59,1071,537
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Arhar/Tur,25,55,55,82,43
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Cowpea(Lobia),36,35,45,379,302
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,37,40,46,1819,4138
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,36,41,50,4820,12069
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,37,42,55,225,94
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Jowar,36,40,54,78,363
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,34,45,52,45188,306058
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),34,55,62,10504,9191
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rapeseed &Mustard,35,50,59,39,95
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,25,55,55,123519,544225
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,36,35,45,1124,243
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,37,40,46,51696,16233
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Banana,36,41,50,10098,348290
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Cashewnut,37,42,55,22134,10636
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Coconut ,36,40,54,20551,343423125
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Dry ginger,34,45,52,12,111
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sugarcane,34,55,62,27054,2506788
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Sunflower,35,50,59,548,581
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tapioca,25,55,55,84,840
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Tobacco,36,35,45,25908,47275
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Turmeric,37,40,46,897,6735
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,36,41,50,173,136
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Brinjal,37,42,55,666,9077
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cashewnut,36,40,54,18518,6055
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),34,45,52,6425,21732
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,34,55,62,1482,2439
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Horse-gram,35,50,59,6,4
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Jowar,25,55,55,51,135
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Lemon,36,35,45,3570,30138
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,37,40,46,3392,15681
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Mango,36,41,50,6971,101832
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),37,42,55,247,110
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Papaya,36,40,54,307,33442
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,34,45,52,242832,482993
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sapota,34,55,62,632,8343
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sugarcane,35,50,59,24411,2174825
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Tapioca,25,55,55,83,1528
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Tomato,36,35,45,183,3995
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Turmeric,37,40,46,266,1762
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,36,41,50,1649,1167
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Arhar/Tur,37,42,55,57,45
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Brinjal,36,40,54,562,7659
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Cabbage,34,45,52,2,53
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Cowpea(Lobia),34,55,62,319,292
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,35,50,59,1494,3524
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,25,55,55,4966,14789
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,36,35,45,138,77
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,37,40,46,49482,301197
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),36,41,50,5143,4670
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,37,42,55,179674,806377
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,36,40,54,648,170
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sunflower,34,45,52,575,557
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sweet potato,34,55,62,2,19
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tobacco,35,50,59,26693,46701
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tomato,25,55,55,143,1393
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,36,35,45,7143,6881
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Coconut ,37,40,46,20196,405213000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,36,41,50,127,122
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Brinjal,37,42,55,617,3980
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cashewnut,36,40,54,17795,6406
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),34,45,52,5240,13038
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cowpea(Lobia),34,55,62,19,9
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,35,50,59,1091,2042
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Horse-gram,25,55,55,11,6
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Jowar,36,35,45,13,23
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Lemon,37,40,46,3492,26829
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,36,41,50,3156,12649
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Mango,37,42,55,7904,62600
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),36,40,54,464,191
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,other oilseeds,34,45,52,34337,768771
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Papaya,34,55,62,327,32012
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Ragi,35,50,59,206,173
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,25,55,55,240396,521419
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sapota,36,35,45,629,5917
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sesamum,37,40,46,12,5
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sugarcane,36,41,50,24026,2214048
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Tapioca,37,42,55,75,1381
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Tomato,36,40,54,247,4416
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Turmeric,34,45,52,199,1325
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,34,55,62,1872,1170
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Arhar/Tur,35,50,59,80,77
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Brinjal,25,55,55,571,3683
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Cabbage,36,35,45,4,75
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Cowpea(Lobia),37,40,46,526,431
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,36,41,50,1225,2535
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,37,42,55,3233,9314
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,36,40,54,121,56
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Jowar,34,45,52,239,1102
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,34,55,62,50712,369082
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),35,50,59,5670,4655
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,25,55,55,180223,820916
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,36,35,45,489,103
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sunflower,37,40,46,748,836
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tobacco,36,41,50,26471,45260
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tomato,37,42,55,171,1933
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,36,40,54,6987,7239
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Banana,34,45,52,9460,205367
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Cashewnut,34,55,62,17795,6406
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Coconut ,35,50,59,21355,448904000
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Arhar/Tur,25,55,55,90,75
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Brinjal,36,35,45,529,8951
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cabbage,37,40,46,26,
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cashewnut,36,41,50,17678,6435
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cotton(lint),37,42,55,9795,13807
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Cowpea(Lobia),36,40,54,21,9
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Groundnut,34,45,52,343,554
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Jowar,34,55,62,56,83
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Lemon,35,50,59,3991,29885
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Maize,25,55,55,2637,15445
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Mango,36,35,45,7614,104022
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Moong(Green Gram),37,40,46,634,425
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,other oilseeds,36,41,50,36494,795569
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Papaya,37,42,55,229,18034
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Rice,36,40,54,231475,733313
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sapota,34,45,52,500,3798
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sesamum,34,55,62,61,17
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Small millets,35,50,59,10,5
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Sugarcane,25,55,55,19090,1732242
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Tomato,36,35,45,212,3048
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Turmeric,37,40,46,197,1418
Andhra Pradesh,WEST GODAVARI,2014,Kharif     ,Urad,36,41,50,3095,3172
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Arhar/Tur,37,42,55,639,534
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Brinjal,36,40,54,492,8325
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Cowpea(Lobia),34,45,52,244,109
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Dry chillies,34,55,62,2489,9294
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Gram,35,50,59,44,85
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Groundnut,25,55,55,2025,5425
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Horse-gram,36,35,45,35,14
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Jowar,37,40,46,123,556
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Maize,36,41,50,52635,354444
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Moong(Green Gram),37,42,55,8450,6143
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Rice,36,40,54,177811,891011
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sesamum,34,45,52,727,137
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Sunflower,34,55,62,335,323
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tobacco,35,50,59,28046,89107
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Tomato,25,55,55,224,3035
Andhra Pradesh,WEST GODAVARI,2014,Rabi       ,Urad,36,35,45,5418,4833
Andhra Pradesh,WEST GODAVARI,2014,Whole Year ,Coconut ,37,40,46,21729,718991000
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Arhar/Tur,35,50,59,1600,300
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Bajra,25,55,55,2500,1400
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Cotton(lint),36,35,45,9800,23400
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Dry chillies,37,40,46,700,2200
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Groundnut,36,41,50,400,400
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Jowar,37,42,55,1100,600
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Korra,36,40,54,1200,1100
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Maize,34,45,52,1600,2900
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Ragi,34,55,62,200,100
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Rice,35,50,59,214100,429300
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Samai,25,55,55,2000,800
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Sesamum,36,35,45,1800,400
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Sugarcane,37,40,46,15100,1197300
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Sunflower,36,41,50,300,200
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Tobacco,37,42,55,13100,17100
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Dry chillies,36,40,54,700,1200
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Groundnut,34,45,52,1700,3000
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Horse-gram,34,55,62,1300,800
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Jowar,35,50,59,200,200
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Maize,25,55,55,3600,13700
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Moong(Green Gram),36,35,45,59500,26500
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Ragi,37,40,46,100,100
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Rice,36,41,50,154400,491500
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Sesamum,37,42,55,1900,200
Andhra Pradesh,EAST GODAVARI,2015,Rabi       ,Urad,36,40,54,59900,19300
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Arhar/Tur,34,45,52,2100,300
Andhra Pradesh,EAST GODAVARI,2015,Kharif     ,Bajra,34,55,62,4300,2400
